date,PM25,temp,r_hum,wdsp,msl
02/12/2016,47.8,3.3,90.8,5,1028
03/12/2016,31.9,6.6,77.4,7.3,1025
04/12/2016,19.1,4.8,76.5,8.2,1023
05/12/2016,24.8,5,86.6,4.9,1022
06/12/2016,14.7,10.6,91.7,8.9,1020
07/12/2016,5.2,13.8,85.8,12.8,1016
08/12/2016,14.5,10.1,90.8,6.4,1020
09/12/2016,6,12.4,84.1,12.4,1016
10/12/2016,7,8.2,88.5,10.3,1019
11/12/2016,26.7,6.5,89.4,8.3,1023
12/12/2016,20.2,7.6,93.9,5.7,1018
13/12/2016,4.9,10.3,91.9,11.2,1012
14/12/2016,15.3,8.4,91.3,7.5,1013
15/12/2016,9.9,7.8,88.4,7,1012
16/12/2016,12.4,6.8,94.1,9.2,1023
17/12/2016,14,4.5,85.6,6.6,1037
18/12/2016,22.6,7,80.8,7.9,1034
19/12/2016,24.1,5.7,90.5,6.9,1028
20/12/2016,12.1,4,89.5,9.3,1016
21/12/2016,5.6,5.8,80.1,12.8,1014
22/12/2016,5,6,78.6,13.7,1022
23/12/2016,5,7.8,78.6,19,1016
24/12/2016,4.9,7.6,83.8,19.5,1019
25/12/2016,5.5,10.5,81.5,19.3,1016
26/12/2016,8.7,4.6,76.7,15.5,1031
27/12/2016,19,4.9,76.2,5.8,1041
28/12/2016,46.9,4.3,87.8,3.8,1038
29/12/2016,14.5,5.9,87,6.3,1033
30/12/2016,7.3,10.5,81.1,11.3,1031
31/12/2016,5.7,9.3,80.3,14.1,1026
01/01/2017,6.2,4,82.5,12.4,1024
02/01/2017,16.9,1.9,82.6,8.8,1034
03/01/2017,9.6,2.7,89.4,11.6,1031
04/01/2017,30.7,4,93.5,8.4,1030
05/01/2017,39.8,4.9,84.4,5,1031
06/01/2017,7.2,10,91,10.2,1029
07/01/2017,17.5,9.3,93,5.4,1032
08/01/2017,7.3,9.4,92.3,8,1030
09/01/2017,5.5,6.8,83.3,17,1014
10/01/2017,5.5,7.7,85.8,16.6,1011
11/01/2017,6.6,6.6,72.7,21.9,1012
12/01/2017,5,2.5,85.3,15.5,1006
13/01/2017,8.1,1,84.7,14.9,1017
14/01/2017,7.7,3.6,90.5,13.2,1024
15/01/2017,7.2,8.3,91.4,15.8,1026
16/01/2017,11.7,8.7,92.8,8.2,1030
17/01/2017,14.6,8.9,93.3,5,1034
18/01/2017,7.4,8.1,77.1,5.1,1037
19/01/2017,9.2,7.2,83.1,3.8,1037
20/01/2017,15.1,6,82,7.1,1033
21/01/2017,50.2,0.4,80.5,3.3,1027
22/01/2017,95.7,1.2,83.3,2.5,1024
23/01/2017,54.5,5.7,80.3,6,1025
24/01/2017,5.5,9.7,82.3,11.7,1021
25/01/2017,11.9,8.9,68.4,15,1018
26/01/2017,20.3,5.1,73.5,20.4,1009
27/01/2017,35.1,6.1,83.5,13.8,1003
28/01/2017,12.2,3.8,88.8,8.5,1007
29/01/2017,11.9,4,92,7.3,1007
30/01/2017,5.8,8.4,96,12.8,1005
31/01/2017,19.9,8.6,93,5.8,1004
01/02/2017,13.2,6.8,87.3,10.2,998
02/02/2017,5.7,10,89,20.3,979
03/02/2017,10.8,5.5,81.9,9.9,987
04/02/2017,18.5,3.2,82.6,8.1,992
05/02/2017,19.4,1.8,86.8,8,1004
06/02/2017,12.7,5.1,86.1,14.2,1008
07/02/2017,8.2,4.4,88.6,7.8,1014
08/02/2017,16,3.3,84.5,7.7,1027
09/02/2017,12.7,4.3,73.5,14.7,1026
10/02/2017,12.7,2.6,65.8,10.3,1028
11/02/2017,7.2,2.5,83,14,1031
12/02/2017,10.6,3.9,79.2,19.6,1027
13/02/2017,36.6,6.4,83.3,18.8,1020
14/02/2017,32.1,6.2,90.6,12,1019
15/02/2017,10.2,8.8,84.7,11.9,1022
16/02/2017,5.2,7.7,83.1,12.8,1025
17/02/2017,11.4,9.4,86.9,8.9,1023
18/02/2017,8.1,10.3,83,9,1020
19/02/2017,3.8,9.8,91.8,13.3,1020
20/02/2017,3.6,10.9,90.5,16.7,1018
21/02/2017,2.7,10.3,91,16,1012
22/02/2017,5.4,8.9,88.7,15.7,1005
23/02/2017,4.2,6,81,23.7,997
24/02/2017,4.3,5,82.5,12.3,1014
25/02/2017,5.7,9.4,84.8,15.8,1003
26/02/2017,3.2,7.8,78.3,18.4,995
27/02/2017,5.3,3.2,79.7,9.8,985
28/02/2017,5.5,3.8,87.9,16.8,987
01/03/2017,4.5,4.8,80.7,12.8,996
02/03/2017,6.3,5.5,81,15.1,1003
03/03/2017,6.7,6.5,94.4,9.6,992
04/03/2017,5.7,6.4,88,9.9,983
05/03/2017,5.7,4.8,85.8,10,989
06/03/2017,9.3,3.8,85.7,9,1005
07/03/2017,7.1,6,84.7,8.4,1012
08/03/2017,5,9.6,80.9,13,1010
09/03/2017,6.1,8.8,74.9,11.8,1020
10/03/2017,8.6,10.1,81.5,8.2,1019
11/03/2017,15.9,9.7,89.7,5.6,1014
12/03/2017,8.9,7.8,79.6,9.7,1016
13/03/2017,7.9,10.5,76.4,13.1,1028
14/03/2017,5.6,11.4,73.7,15.3,1030
15/03/2017,7.1,10.9,74.3,8.5,1030
16/03/2017,4.4,8.5,77.3,13.3,1021
17/03/2017,2.9,7.6,87.2,21.2,1012
18/03/2017,2.9,11.3,90.7,19.8,1008
19/03/2017,3.4,11.1,87.4,17.3,1003
20/03/2017,3.3,7.7,72.8,18.3,999
21/03/2017,4.3,3.8,75.8,14,1003
22/03/2017,3.2,3.7,93,16.5,1005
23/03/2017,9.7,6.4,87.7,14.4,1021
24/03/2017,18.8,5.9,79.4,9.3,1032
25/03/2017,25.8,5.4,83.3,6.1,1032
26/03/2017,16.3,7.5,76.3,8.4,1026
27/03/2017,27,7.6,88,6.2,1021
28/03/2017,19.6,8.7,87.9,8.2,1015
29/03/2017,4.5,12,84.9,9.5,1012
30/03/2017,5,12.3,83.5,10.3,1009
31/03/2017,5,11.3,76.5,12.1,1001
01/04/2017,6,8.2,86.6,9.2,1010
02/04/2017,4.3,8,76.6,8.2,1022
03/04/2017,3.9,9.7,78.7,11.1,1018
04/04/2017,4.8,8.9,71.7,10.7,1030
05/04/2017,3.9,8.8,74.8,7.9,1035
06/04/2017,5.1,8.3,75.2,6.3,1033
07/04/2017,11.9,8.1,70.1,5.9,1027
08/04/2017,26.4,7.8,81.7,4.8,1021
09/04/2017,18.6,8.2,85.3,8.9,1020
10/04/2017,4.2,7.2,75.3,10.1,1029
11/04/2017,5,7.9,76.2,15.3,1027
12/04/2017,4,9.6,73.5,16.3,1020
13/04/2017,4.1,8.4,74.8,9.3,1019
14/04/2017,2.9,9.8,85.1,12.3,1015
15/04/2017,3.3,7.3,75.5,11.5,1020
16/04/2017,4.2,8.9,79.4,13.1,1022
17/04/2017,7,7.5,83.9,7,1026
18/04/2017,11.1,7.2,83.7,6,1033
19/04/2017,9.8,10.5,86.4,7.5,1035
20/04/2017,8.1,11.2,77.7,7.6,1036
21/04/2017,10.2,10.7,76.5,8.7,1033
22/04/2017,7.3,9.5,83.5,4.6,1031
23/04/2017,7,8.9,84.5,4.9,1027
24/04/2017,4.6,7.2,71.9,12.3,1019
25/04/2017,4.3,4.7,65.3,13.5,1020
26/04/2017,5.5,4.8,71.7,8,1023
27/04/2017,4.1,7.1,77.8,10.1,1022
28/04/2017,4.4,8.3,69.9,6.8,1018
29/04/2017,5.1,9.5,70.3,12.3,1008
30/04/2017,13.8,10.1,78,14.4,998
01/05/2017,17.5,10.4,81.8,7.5,1007
02/05/2017,23.3,8.8,85.8,7.3,1022
03/05/2017,13.3,10.5,69.6,11.7,1028
04/05/2017,10.4,10.9,67.8,16.3,1027
05/05/2017,9,10.3,68.9,18.5,1024
06/05/2017,9.8,9.7,71.5,14.2,1018
07/05/2017,10.7,11.9,63.6,5.1,1024
08/05/2017,8.3,8.8,76,9.8,1030
09/05/2017,11,7.6,78.3,6.8,1024
10/05/2017,13.1,8.4,73.5,5.5,1008
11/05/2017,23.9,10.1,79.9,6.3,996
12/05/2017,27.4,11.6,93.8,5.6,994
13/05/2017,6,11.6,84.3,11.9,1000
14/05/2017,3.8,11.7,70.1,11,1013
15/05/2017,2.7,14.8,82.9,14.9,1012
16/05/2017,3.6,15,67.5,12.7,1015
17/05/2017,3.8,11.5,73.7,7.7,1016
18/05/2017,4.2,9.8,74.8,6.8,1012
19/05/2017,4,10.3,75.2,8.5,1012
20/05/2017,3.9,10.4,82.3,7.7,1014
21/05/2017,4.3,12.7,74.4,10.8,1017
22/05/2017,5.1,14.6,71.3,10.8,1012
23/05/2017,5.6,15.3,77.8,8.3,1020
24/05/2017,10.4,15.9,84.2,7,1025
25/05/2017,9.9,16.1,80.5,9.5,1022
26/05/2017,16.6,18.3,68.9,10.3,1014
27/05/2017,9.7,13.7,91.7,9,1010
28/05/2017,5.1,12.1,80.9,7.5,1018
29/05/2017,6.4,13.6,86.4,6.2,1012
30/05/2017,5,14.7,74.3,10.1,1014
31/05/2017,5.3,13.1,82.5,10.8,1020
01/06/2017,3.7,14.1,80.7,8.6,1016
02/06/2017,5.4,13.9,73.5,7.5,1016
03/06/2017,3.6,12.5,73.9,8.3,1013
04/06/2017,3.1,11.6,75.4,9.3,1012
05/06/2017,4.4,11.6,83.1,10.1,998
06/06/2017,3.4,11.8,73,19.5,999
07/06/2017,5.2,12,80.9,11.8,1008
08/06/2017,,13.8,87.1,8.9,1000
09/06/2017,,13.6,78,9.9,1007
10/06/2017,,15.8,77.4,15.7,1005
11/06/2017,,14.4,73.9,17.9,1006
12/06/2017,,13.7,78.2,15.8,1015
13/06/2017,,15.9,77.1,9.5,1017
14/06/2017,7.1,15.3,72.4,8.7,1013
15/06/2017,3.5,14.3,74.2,15.8,1012
16/06/2017,6.3,16.3,78.6,13.5,1022
17/06/2017,6.8,19.6,65.5,8.4,1025
18/06/2017,8.4,17,76,6.5,1023
19/06/2017,9.6,17.4,77,6,1021
20/06/2017,5.8,15.1,71.6,8.5,1020
21/06/2017,15.9,19.7,78.4,8,1012
22/06/2017,5.3,15.6,73.2,10.3,1012
23/06/2017,2.9,15.2,82.8,15.8,1011
24/06/2017,3.3,14.7,72.9,15.3,1012
25/06/2017,3.4,13.2,76.5,9.2,1012
26/06/2017,5,11.3,76.3,6.2,1014
27/06/2017,4.8,15.6,86.3,9.5,1003
28/06/2017,6.9,12.7,91.2,7.8,1001
29/06/2017,6.1,11,84.4,12.8,1002
30/06/2017,5.3,11.4,83.8,15.3,1011
01/07/2017,4.2,12.7,82.3,12.5,1018
02/07/2017,5.2,14.2,76.2,9.4,1021
03/07/2017,4.1,14.6,84.3,8.2,1020
04/07/2017,3.7,16.5,83.7,10.9,1017
05/07/2017,6.2,14.9,84.1,6.3,1019
06/07/2017,10.8,16.9,80.2,6.2,1015
07/07/2017,3.6,15.5,82.2,9.5,1017
08/07/2017,5.3,14.9,74.5,5.8,1019
09/07/2017,4.2,16.2,75.2,11,1012
10/07/2017,4.4,14,84,7.2,1010
11/07/2017,6.3,12.4,92.1,7.8,1008
12/07/2017,11,13.3,78.6,7.2,1018
13/07/2017,4.4,15.4,72.1,10.2,1019
14/07/2017,4.9,15.2,74,9.4,1020
15/07/2017,2.8,18.8,80.6,15.7,1017
16/07/2017,3.5,15.9,72.7,9.5,1024
17/07/2017,6.2,16.2,67,8.3,1025
18/07/2017,9.5,16.5,72.5,7.1,1015
19/07/2017,9.5,15.7,89,9,1004
20/07/2017,2.8,12.2,78.6,9,1006
21/07/2017,3.5,13.7,79.5,14,998
22/07/2017,5.6,14.3,76.3,6.4,1006
23/07/2017,6.7,16.1,81.1,7.1,1013
24/07/2017,8.1,17.2,79,9.3,1019
25/07/2017,14.9,15.3,87.4,7,1016
26/07/2017,3.6,15.5,80.4,15.1,1002
27/07/2017,3.4,13.5,75.3,13.6,1001
28/07/2017,4.3,15.1,69.8,14.5,1001
29/07/2017,3.8,14.7,73.2,12.3,1003
30/07/2017,2.7,13.7,79.7,11.8,1001
31/07/2017,3.9,13.9,80.6,11.7,1006
01/08/2017,3.8,14.7,75,9.3,1010
02/08/2017,3.6,15.8,81.1,12.6,1002
03/08/2017,3.4,15.7,78.5,14.3,1000
04/08/2017,5.2,13.5,81.9,10.4,1011
05/08/2017,4.2,12.7,81,8,1018
06/08/2017,2.5,12.9,85.5,10.4,1017
07/08/2017,4.2,14.1,75.8,10,1015
08/08/2017,4.3,13.3,74.6,7.7,1015
09/08/2017,5.5,14.1,73.4,10.5,1023
10/08/2017,4.8,13.2,74.1,8.7,1026
11/08/2017,2.7,16.2,78.1,14.9,1015
12/08/2017,3.3,14.5,74.1,10.8,1017
13/08/2017,5.8,13.2,75.5,6.4,1020
14/08/2017,2.5,15,89.1,8.9,1011
15/08/2017,1.4,14.1,78.3,11,1014
16/08/2017,2.8,16.1,79.4,11.4,1010
17/08/2017,3.8,15.7,77.3,10,1006
18/08/2017,3.5,12.8,80.2,14,1007
19/08/2017,3.1,13.6,75.3,15.7,1016
20/08/2017,3.9,12.6,89,9.1,1021
21/08/2017,8,16.4,93.1,5.7,1018
22/08/2017,8.1,16.9,90.4,9.3,1014
23/08/2017,2.9,15.8,76.6,9.9,1011
24/08/2017,4.2,15.1,79.1,11.8,1014
25/08/2017,5.7,15.4,76.5,8.7,1015
26/08/2017,7.4,15,81.5,6.5,1017
27/08/2017,5.3,17.6,82.5,7.8,1017
28/08/2017,2.6,16.9,85,11.3,1015
29/08/2017,4.7,12.5,80.8,9.4,1015
30/08/2017,4.7,12.9,76.4,8.9,1014
31/08/2017,7.3,11.5,85.5,5.9,1018
01/09/2017,8.1,11.6,82.9,6.6,1025
02/09/2017,6.3,13.2,74.7,8.6,1019
03/09/2017,6.7,15.3,93.9,12.7,1004
04/09/2017,7.3,16.7,88.5,7.8,1008
05/09/2017,4.8,13.9,80.3,11.9,1011
06/09/2017,8.9,13.7,75.7,12.1,1018
07/09/2017,3.9,14.1,87,14.3,1009
08/09/2017,4.2,12.8,84.2,13.9,998
09/09/2017,3,12.8,83.4,14.7,1000
10/09/2017,2.7,12,85,18,992
11/09/2017,4,12.6,83,18.5,993
12/09/2017,3,10.8,86.5,13,999
13/09/2017,2.4,10.1,79.6,15,998
14/09/2017,3.4,10.4,81.1,13.4,1013
15/09/2017,3.4,10.9,82.8,12,1018
16/09/2017,6.7,8.8,89.1,8.5,1016
17/09/2017,7.7,10,85.9,7.2,1018
18/09/2017,7.5,9.8,82.3,7.1,1021
19/09/2017,6.8,12.9,77.4,6.2,1019
20/09/2017,3.8,14.7,89,7.4,1011
21/09/2017,3.1,11.6,83.2,8.5,1013
22/09/2017,4.5,12.8,79.5,9.9,1013
23/09/2017,6.1,13.1,84,10.8,1014
24/09/2017,7.1,14,86.5,4.8,1016
25/09/2017,10.7,11.8,87.9,6,1021
26/09/2017,9.3,11.8,86.3,9,1020
27/09/2017,6.4,13.3,91.5,16.9,1012
28/09/2017,3.3,13.6,81.1,11,1013
29/09/2017,5.4,12.2,75.4,12.4,1010
30/09/2017,6.8,10.7,79.5,8,1011
01/10/2017,4.3,13.2,84.3,13.5,1004
02/10/2017,3.5,11.4,78,19.6,1011
03/10/2017,4.4,9.9,79.9,14,1024
04/10/2017,3.6,11.6,86.3,16,1017
05/10/2017,4.4,10.7,82,13,1021
06/10/2017,5,9.6,84.4,9.7,1026
07/10/2017,4.4,12.5,87.5,14.3,1018
08/10/2017,9.4,12.1,93.3,6.3,1021
09/10/2017,4.7,12.1,91.7,10.6,1017
10/10/2017,3.7,13,81.7,13.8,1009
11/10/2017,3.1,12.7,83.4,15.8,1003
12/10/2017,3.6,12.4,80.8,12.4,1014
13/10/2017,3.7,16.5,88.7,14.1,1012
14/10/2017,6.3,15.3,86.6,9.7,1016
15/10/2017,9.6,14.3,86.7,10.9,1012
16/10/2017,9.5,14,84.4,20.5,1001
17/10/2017,6,9.7,78.1,15,1014
18/10/2017,7.9,9,88.9,7.6,1010
19/10/2017,6.6,12.8,88.8,13.7,997
20/10/2017,3.7,9.8,85.3,14.6,999
21/10/2017,4.8,11.2,84.3,18.3,989
22/10/2017,5.9,9.6,80,15.7,1013
23/10/2017,4.6,13.6,84.6,7.6,1012
24/10/2017,3.9,13,85,9.6,1010
25/10/2017,4.6,11.2,84.1,10.2,1018
26/10/2017,15.6,10.6,91.7,3.8,1025
27/10/2017,15.1,7.1,91.5,6.3,1035
28/10/2017,6,12.1,92.6,17.8,1028
29/10/2017,13.3,9.8,84.2,10,1028
30/10/2017,23.9,7.4,87.1,5.4,1029
31/10/2017,13.9,11.7,85.2,9.2,1022
01/11/2017,11.4,11,83,8.2,1017
02/11/2017,11.3,9.1,80.4,5.8,1017
03/11/2017,11,8.8,79.8,5.8,1011
04/11/2017,5.9,6.5,83.5,13.5,1006
05/11/2017,8.5,5.4,82.3,13.1,1018
06/11/2017,4.2,9.6,79.5,11.5,1018
07/11/2017,6.6,6.6,83.6,11.9,1015
08/11/2017,5.1,6.2,88.4,10.3,1024
09/11/2017,6.8,10.2,84.3,13.1,1023
10/11/2017,9.3,8.4,85,13,1020
11/11/2017,13.3,7.1,96.1,5.8,1013
12/11/2017,9.3,4.5,84.6,12.1,1020
13/11/2017,5.6,4.7,85.4,10.5,1026
14/11/2017,5.1,10.5,93.9,11.7,1021
15/11/2017,9.4,8.3,90.8,5.2,1022
16/11/2017,9.4,6.8,82.6,10.8,1023
17/11/2017,8.1,4.6,78.5,8.6,1029
18/11/2017,15.9,6.1,94.3,6.7,1024
19/11/2017,14.5,5.8,90,5.1,1022
20/11/2017,3.7,12.2,93,13.6,1011
21/11/2017,,12.8,89.5,12.9,1003
22/11/2017,,8.1,96.9,7.9,986
23/11/2017,5.9,4,83.2,15.4,994
24/11/2017,8.2,1.7,87.8,11.4,1011
25/11/2017,7.5,1.7,89,15.3,1019
26/11/2017,5,4.7,90.3,15.1,1022
27/11/2017,5.2,6.1,86.7,17.4,1013
28/11/2017,8.3,3,87.3,11.7,1015
29/11/2017,10.1,1.8,87.3,11,1019
30/11/2017,9.2,2.4,86.8,10.9,1021
01/12/2017,11.9,1.8,85.4,8.9,1029
02/12/2017,11.1,5.5,97.6,11,1030
03/12/2017,6.8,7.7,96,11,1031
04/12/2017,6.9,6.8,92,9.9,1035
05/12/2017,4.8,7,83.4,9.5,1033
06/12/2017,3.8,11.2,81,16.5,1016
07/12/2017,5,5.7,82.7,18,1009
08/12/2017,7.9,0.8,89.6,15,1021
09/12/2017,35.6,0.6,88.3,8.8,1014
10/12/2017,9.9,1.5,85,12.2,984
11/12/2017,12,-0.5,90.5,10.2,994
12/12/2017,7.9,2.9,90.5,11.4,1004
13/12/2017,5,4.4,87.1,18,994
14/12/2017,5.1,3.2,87.8,19.8,989
15/12/2017,8.8,4,84.2,13.8,1007
16/12/2017,10.6,3,91.8,11.5,1021
17/12/2017,13.2,7.4,93,11.9,1020
18/12/2017,50.9,4.8,88.9,5.1,1029
19/12/2017,20.5,9.8,92.3,8,1031
20/12/2017,9.5,10.8,93.9,8.4,1033
21/12/2017,8.1,11.2,90.5,10.8,1033
22/12/2017,8.3,10,97.4,9,1035
23/12/2017,5,9.5,94.3,13.7,1031
24/12/2017,2.7,10.8,85.3,17.1,1016
25/12/2017,7.2,6,93.3,12.1,1000
26/12/2017,9.6,2.2,90.3,12,992
27/12/2017,7.6,0.9,88,12.5,999
28/12/2017,31.7,0.8,87.8,9,1003
29/12/2017,6.1,4.8,81.3,15.4,991
30/12/2017,8.2,6.7,85.5,15,990
31/12/2017,5.1,6.7,77.8,19.2,986
01/01/2018,6,5,82,19,997
02/01/2018,6.3,7.2,81.8,16.6,996
03/01/2018,8.2,6.5,80.4,24.2,993
04/01/2018,6,5.4,86.6,14.8,990
05/01/2018,26.2,3,87,6.8,992
06/01/2018,22.6,4.2,78.4,13.9,1016
07/01/2018,8.9,3.1,74.3,9.9,1030
08/01/2018,10.2,1.8,77.3,11,1021
09/01/2018,13.4,5.5,93.7,15.9,1001
10/01/2018,24.2,4.4,94.9,6.1,1004
11/01/2018,32.4,1.7,97.9,5.1,1021
12/01/2018,16.1,6.4,83.3,14.9,1019
13/01/2018,15.6,7.1,92.2,16.1,1012
14/01/2018,9.3,5.8,88,11,1011
15/01/2018,3.8,6.9,87.5,17.8,993
16/01/2018,5.5,1.7,88.6,19,993
17/01/2018,4.3,3.4,87.3,18,1000
18/01/2018,4.7,3.7,84.5,19,1000
19/01/2018,5.9,2,86.8,16,1006
20/01/2018,18.3,2.4,95.3,6,1003
21/01/2018,8.8,7.4,91.4,15.7,1005
22/01/2018,5,7.7,80.9,12.5,1010
23/01/2018,3.6,11.1,77.3,18,1004
24/01/2018,3.2,7.6,76.3,22.8,994
25/01/2018,4.8,5.5,79.5,16.8,1000
26/01/2018,6,4.6,88.8,9.5,1020
27/01/2018,4.9,9.6,88.3,17.3,1019
28/01/2018,4,11.2,85.8,20,1024
29/01/2018,,7,85.2,14,1026
30/01/2018,,4.8,79.4,10.6,1022
31/01/2018,,3.6,84.1,20,1002
01/02/2018,6.6,3.5,80.7,14.9,1011
02/02/2018,7.7,3.5,84.4,10.8,1015
03/02/2018,9.1,3.6,89,12.6,1011
04/02/2018,29.1,2.8,89.3,6.7,1029
05/02/2018,28.8,1,83.9,4.3,1029
06/02/2018,9.7,0.7,86.7,11.1,1023
07/02/2018,7.7,1.3,89.6,10,1022
08/02/2018,7.2,6.6,88.1,10.6,1010
09/02/2018,6.8,2.2,81.4,14.1,1013
10/02/2018,5.3,7.6,84.2,17.9,1001
11/02/2018,6.1,1.4,84.1,18.3,1006
12/02/2018,4.9,2.5,79.3,14.8,1008
13/02/2018,7,3.1,77.1,12.5,998
14/02/2018,4.8,6.6,73.2,15.5,992
15/02/2018,5.3,3.2,77,17,1005
16/02/2018,6.3,4.9,75.5,11.3,1018
17/02/2018,13.9,5,83.6,8,1018
18/02/2018,20.1,7.5,95,7.8,1017
19/02/2018,8.6,9.6,91.5,10.2,1019
20/02/2018,14.7,4.6,84.5,9.5,1028
21/02/2018,18.8,3.1,85.2,5.4,1028
22/02/2018,18.5,4.7,79.6,8,1023
23/02/2018,25.1,3.7,69.8,14.3,1019
24/02/2018,36.4,1.8,71.6,11.5,1021
25/02/2018,21,3.2,68.1,12.2,1026
26/02/2018,9.4,1.7,63,12,1033
27/02/2018,7.2,0.6,70.7,12.6,1028
28/02/2018,8.2,-2.4,81.1,18,1019
01/03/2018,12.4,-2.7,92,25.7,1006
02/03/2018,11.4,-0.7,99.5,28.8,995
03/03/2018,36.6,0.8,93.8,19.5,992
04/03/2018,45,2.8,95.5,10.5,986
05/03/2018,30.8,3.4,97.2,5,984
06/03/2018,21.6,4.4,80.4,6.9,986
07/03/2018,6.6,4.2,76.6,11.5,990
08/03/2018,11.5,2.9,84.9,8.8,994
09/03/2018,14.3,2.5,91.5,8.3,999
10/03/2018,9.5,7.7,92,11.2,987
11/03/2018,12.7,6.1,94.7,8.3,990
12/03/2018,12.7,7.1,90.4,8.6,994
13/03/2018,5.4,5.8,76.6,10,1005
14/03/2018,6.5,7.4,94.3,21.9,990
15/03/2018,8.8,7.9,91.3,13.5,984
16/03/2018,9.5,7.1,95.1,9,996
17/03/2018,11.6,2.2,76.4,20.8,1012
18/03/2018,9.6,0.1,76.8,21.9,1016
19/03/2018,9.6,2.5,65.9,16.1,1023
20/03/2018,15.2,2.4,67.2,5.8,1033
21/03/2018,11.3,5.4,72.6,12.7,1030
22/03/2018,6.4,7.6,76.9,11.6,1013
23/03/2018,8,7.4,79.7,12.3,994
24/03/2018,13.8,5.9,75.9,5.6,1004
25/03/2018,10.4,5.9,77,7.8,1013
26/03/2018,7.5,7.1,80.5,8.5,1014
27/03/2018,4.6,7.6,84.3,13.3,1005
28/03/2018,5.7,5,75.8,10.4,1004
29/03/2018,8.2,3.4,89,7.7,997
30/03/2018,11.6,4.2,91.7,7.2,998
31/03/2018,11.7,4.5,83,10.9,1006
01/04/2018,12,4.4,82.6,10.9,1011
02/04/2018,14.3,4.9,97.9,12.6,992
03/04/2018,8.3,8.4,84.4,9,987
04/04/2018,6.2,4.6,86.4,11.3,996
05/04/2018,7.4,4.1,75,12.3,1012
06/04/2018,8.2,8.7,80.3,16.9,1002
07/04/2018,13.6,8.2,86.8,5.1,1005
08/04/2018,15.1,8.7,87.8,6,1008
09/04/2018,10.5,8.6,85.2,7.1,1005
10/04/2018,10.8,7,96.1,12.8,1005
11/04/2018,24.1,7.2,95,10.6,1010
12/04/2018,25.3,6.9,95.2,9.5,1006
13/04/2018,25.8,7.1,94.8,5.4,1008
14/04/2018,16.8,9.1,84.5,9.7,1012
15/04/2018,17.5,8.9,93.3,15.6,1002
16/04/2018,4.8,10.1,76.8,16.3,1004
17/04/2018,5.9,12.7,73.4,19.1,1006
18/04/2018,6.8,13.3,78.1,13.3,1018
19/04/2018,4.5,13.5,75.4,8.5,1022
20/04/2018,9.7,11,76.2,7.8,1025
21/04/2018,10.6,10,73,6.8,1017
22/04/2018,3.2,10.5,72.3,15,1007
23/04/2018,4.4,10.4,76,16.3,1011
24/04/2018,4.4,8.8,85.1,10.2,1010
25/04/2018,4,8.3,78.1,16,1009
26/04/2018,5.1,7.6,77.5,14.5,1013
27/04/2018,10.5,6.5,80.3,7.6,1010
28/04/2018,10.5,5.7,76.7,6.3,1014
29/04/2018,11,5.2,80.3,6.8,1016
30/04/2018,9.1,6.4,72.2,6,1014
01/05/2018,3.5,8.9,76.7,12.9,1001
02/05/2018,4.4,8.5,77.7,13.7,1004
03/05/2018,5.9,9.7,82,11.1,1016
04/05/2018,11.6,12.5,81.3,8.6,1021
05/05/2018,9.9,15.4,78.5,6.9,1023
06/05/2018,10.5,14.7,73.9,5.9,1021
07/05/2018,10.1,14.2,78.4,5.4,1016
08/05/2018,4.6,12.7,73.9,12,1009
09/05/2018,4.8,9.1,78,11.3,1006
10/05/2018,5.1,9.4,67.8,11.3,1013
11/05/2018,5.9,9.1,77.3,13,1008
12/05/2018,8.7,8.5,78.4,6.5,1012
13/05/2018,4.3,10.7,68.3,7.8,1015
14/05/2018,6.7,12.3,78.7,4.8,1022
15/05/2018,8.6,13,84.7,8.5,1025
16/05/2018,7,8.4,74.1,10.2,1031
17/05/2018,9.7,8.8,68.4,7.7,1029
18/05/2018,13.7,10.9,61.3,6,1025
19/05/2018,12.7,13.5,59.4,7.7,1021
20/05/2018,8.7,14.5,64.1,7.5,1018
21/05/2018,8,11.8,82.1,7.2,1019
22/05/2018,9.2,9.7,84.1,7.8,1023
23/05/2018,17.2,10.8,83.2,7.7,1026
24/05/2018,20.3,10.8,85.2,5.7,1023
25/05/2018,14.7,15.9,66.4,13.1,1023
26/05/2018,15.2,14.7,73.6,13,1023
27/05/2018,21.3,13.7,84.7,10,1018
28/05/2018,27.5,14.5,84.3,5.9,1021
29/05/2018,21,14.7,83.4,9,1020
30/05/2018,17.3,13.6,84.3,6.8,1015
31/05/2018,22.2,15.6,84,7.3,1015
01/06/2018,27,15,92.8,4,1017
02/06/2018,14.5,16.4,84.7,5.2,1017
03/06/2018,7.6,14.1,76.3,6.2,1020
04/06/2018,14,14.5,84.5,6.5,1019
05/06/2018,12.1,13.2,86.7,7,1019
06/06/2018,11,13.3,75.3,5.7,1018
07/06/2018,12.3,15.2,74.8,6.2,1018
08/06/2018,15.8,15.6,78.5,5.8,1018
09/06/2018,23.9,15.9,73.8,6.2,1016
10/06/2018,15.4,15.2,80.4,6.5,1016
11/06/2018,5.1,15.1,70.7,7.8,1018
12/06/2018,7.6,13.3,79.3,6.7,1020
13/06/2018,4.5,14.5,78.8,12.3,1013
14/06/2018,4.5,15.5,62.6,22.5,1006
15/06/2018,2.1,12.8,70.2,11.8,1014
16/06/2018,2.7,13.7,72.3,14.3,1009
